5535015,2,24733,187877,1638,19940824,4NOT SPECIFIED,0,26,5108662,13815288,5,4853228,117892,3,19941114,TRUCK,19940824,Augest 24 1994,Thursday,Augest,1994,199408,Aug1994,5,24,236,8,34,Summer,0,1,0,1,24733,Customer#000024733,3sIZqbfxea,EpVFrSxC,IRAQ     0,IRAQ,MIDDLE EAST,21-101-854-2849,1638,Supplier#000001638,hwvKVT8kVd,JAPAN    8,JAPAN,ASIA,22-548-377-6273,187877,rose pink,MFGR#5,MFGR#53,MFGR#5321,beige,SMALL BRUSHED COPPER,38,SM DRUM
514596,4,25151,60427,957,19930710,5LOW,0,4,554968,20869611,9,505020,83245,4,19930814,FOB,19930710,July 10 1993,Sunday,July,1993,199307,Jul1993,1,10,191,7,28,Summer,0,1,0,0,25151,Customer#000025151,fA3ThPFCPnzJstW,CANADA   9,CANADA,AMERICA,13-722-265-4350,FURNITURE,957,Supplier#000000957,F8BlQ1WHhVaWGZ03,UNITED KI1,UNITED KINGDOM,EUROPE,33-941-553-8245,60427,chiffon coral,MFGR#2,MFGR#22,MFGR#2240,indian,STANDARD ANODIZED TIN,15,MED BOX
3476739,1,21881,29584,1990,19920412,2HIGH,0,5,756790,741426,3,734086,90814,1,19920703,TRUCK,19920412,April 12 1992,Monday,April,1992,199204,Apr1992,2,12,103,4,15,Spring,0,1,0,1,21881,Customer#000021881,ohqw11XajBb,IRAQ     7,IRAQ,MIDDLE EAST,21-961-661-2230,BUILDING,1990,Supplier#000001990,o8nhGpKphsybKZtye0o6Of,CANADA   1,CANADA,AMERICA,13-543-274-3227,29584,frosted cornflower,MFGR#2,MFGR#21,MFGR#2132,metallic,STANDARD PLATED COPPER,47,LG BOX
3463618,1,13654,118422,1234,19971011,4NOT SPECIFIED,0,43,6193806,10328065,4,5946053,86425,1,19971211,RAIL,19971011,Octorber 11 1997,Sunday,Octorber,1997,199710,Oct1997,1,11,284,10,41,Fall,0,1,0,0,13654,Customer#000013654,KhMpKUJEroSHpH5c,ALGERIA  0,ALGERIA,AFRICA,10-190-191-4971,BUILDING,1234,Supplier#000001234,CP8joCvLM98iQEJ8NYwFGgU,VIETNAM  2,VIETNAM,ASIA,31-742-434-6436,118422,firebrick ivory,MFGR#2,MFGR#22,MFGR#225,mint,LARGE BURNISHED BRASS,30,JUMBO BAG
1457632,1,28315,133966,1989,19940308,2HIGH,0,7,1399972,12599430,10,1259974,119997,4,19940520,REG AIR,19940308,March 8 1994,Wednesday,March,1994,199403,Mar1994,4,8,67,3,10,Winter,0,1,0,1,28315,Customer#000028315,Z6F Yq5gJAfXX1liNJFOZZn,GERMANY  9,GERMANY,EUROPE,17-263-230-3267,FURNITURE,1989,Supplier#000001989,yXNuof,IRAN     8,IRAN,MIDDLE EAST,20-648-105-6440,133966,indian rose,MFGR#1,MFGR#11,MFGR#1121,slate,ECONOMY PLATED NICKEL,44,WRAP CASE
4089283,2,7850,30281,1822,19960103,3MEDIUM,0,50,6056400,8749477,6,5693016,72676,0,19960216,AIR,19960103,January 3 1996,Thursday,January,1996,199601,Jan1996,5,3,3,1,1,Winter,0,1,0,1,7850,Customer#000007850,aUWW,SyIkKXKv4S,MOROCCO  6,MOROCCO,AFRICA,25-331-250-6151,1822,Supplier#000001822,DmtOSao xFE47olQmkEJjr,ALGERIA  3,ALGERIA,AFRICA,10-524-173-1344,30281,magenta beige,MFGR#5,MFGR#51,MFGR#511,snow,SMALL POLISHED BRASS,31,SM PACK
738310,7,16001,34185,479,19970125,2HIGH,0,31,3469458,33093361,9,3157206,67150,6,19970410,SHIP,19970125,January 25 1997,Sunday,January,1997,199701,Jan1997,1,25,25,1,4,Winter,0,1,0,0,16001,Customer#000016001,DU7SWvQMW8,MOZAMBIQU0,MOZAMBIQUE,AFRICA,26-611-994-7083,MACHINERY,479,Supplier#000000479,zNfG5ZgzvqbZ5FwNDb6v1D,CHINA    0,CHINA,ASIA,28-336-406-1631,34185,frosted medium,MFGR#5,MFGR#55,MFGR#554,blush,PROMO BURNISHED COPPER,2,SM PKG
4439649,2,11902,161987,88,19940711,3MEDIUM,0,18,3688164,7492703,5,3503755,122938,1,19940925,TRUCK,19940711,July 11 1994,Tuesday,July,1994,199407,Jul1994,3,11,192,7,28,Summer,0,1,0,1,11902,Customer#000011902,rVDjhgK8tX5iPx7OMUD1sb4t,ARGENTINA0,ARGENTINA,AMERICA,11-161-797-2596,FURNITURE,88,Supplier#000000088,uczJ2Tv,IRAQ     0,IRAQ,MIDDLE EAST,21-516-273-2566,161987,steel almond,MFGR#5,MFGR#52,MFGR#5225,blush,SMALL POLISHED BRASS,14,WRAP BAG
711396,3,13459,141723,1368,19950523,5LOW,0,28,4941216,20687589,3,4792979,105883,3,19950709,REG AIR,19950523,May 23 1995,Wednesday,May,1995,199505,May1995,4,23,143,5,21,Summer,0,1,0,1,13459,Customer#000013459,xETfF5OxAM5fLeRj,EGYPT    6,EGYPT,MIDDLE EAST,14-456-659-3548,AUTOMOBILE,1368,Supplier#000001368,3wlCQ8AmHbPL2Mkpm,VIETNAM  0,VIETNAM,ASIA,31-801-622-7438,141723,beige smoke,MFGR#4,MFGR#44,MFGR#442,brown,SMALL BURNISHED BRASS,26,LG JAR
1786629,2,16261,112354,952,19980117,3MEDIUM,0,26,3552510,6860838,5,3374884,81981,2,19980323,TRUCK,19980117,January 17 1998,Sunday,January,1998,199801,Jan1998,1,17,17,1,3,Winter,0,1,0,0,16261,Customer#000016261,K1kyMh3lUEkWd7e9u,SAUDI ARA8,SAUDI ARABIA,MIDDLE EAST,30-641-891-6114,FURNITURE,952,Supplier#000000952,ES4UeQhNIJsoGJUwnw2ht,RUSSIA   5,RUSSIA,EUROPE,32-527-524-9172,112354,puff navy,MFGR#2,MFGR#22,MFGR#2216,lawn,ECONOMY BURNISHED NICKEL,35,LG BAG
