1353123,6,14392,84967,1410,19960605,5LOW,0,1,195196,22638350,10,175676,117117,1,19960803,AIR,19960605,June 5 1996,Thursday,June,1996,199606,Jun1996,5,5,157,6,23,Summer,0,1,0,1,14392,Customer#000014392,l6H8e6lPPbe,UNITED ST8,UNITED STATES,AMERICA,34-707-367-1246,MACHINERY,1410,Supplier#000001410,cgqzDw,INDONESIA3,INDONESIA,ASIA,19-358-270-1819,84967,cream antique,MFGR#5,MFGR#54,MFGR#5432,blush,STANDARD ANODIZED COPPER,31,WRAP JAR
5070501,6,7096,30675,78,19960113,2HIGH,0,48,7707216,30737824,7,7167710,96340,6,19960406,AIR,19960113,January 13 1996,Sunday,January,1996,199601,Jan1996,1,13,13,1,2,Winter,0,1,0,0,7096,Customer#000007096,FmqoEO7SL96RwrZ2AxeGdc7k,VIETNAM  1,VIETNAM,ASIA,31-932-858-6475,FURNITURE,78,Supplier#000000078,StXc1Zo5rJl z avspT5Ys7,ETHIOPIA 2,ETHIOPIA,AFRICA,15-960-700-9191,30675,khaki cornsilk,MFGR#3,MFGR#31,MFGR#3126,pale,LARGE POLISHED STEEL,2,JUMBO PACK
4068641,6,27601,136004,838,19920408,3MEDIUM,0,1,104000,15445063,0,104000,62400,8,19920608,AIR,19920408,April 8 1992,Thursday,April,1992,199204,Apr1992,5,8,99,4,15,Spring,0,1,0,1,27601,Customer#000027601,q8r5oglYnTq,MOZAMBIQU0,MOZAMBIQUE,AFRICA,26-735-331-2750,AUTOMOBILE,838,Supplier#000000838,2zQR38F2DQU86iB,IRAQ     8,IRAQ,MIDDLE EAST,21-919-192-7197,136004,beige dodger,MFGR#5,MFGR#54,MFGR#5410,smoke,LARGE BURNISHED NICKEL,10,WRAP PACK
2637285,1,23290,115291,1245,19950114,5LOW,0,4,522516,7020143,3,506840,78377,1,19950226,MAIL,19950114,January 14 1995,Sunday,January,1995,199501,Jan1995,1,14,14,1,3,Winter,0,1,0,0,23290,Customer#000023290,trrqXCo8p0TITD7Osn62,UNITED ST0,UNITED STATES,AMERICA,34-972-734-6887,AUTOMOBILE,1245,Supplier#000001245,Qsy7oMj1DzgQLKy24M,CANADA   9,CANADA,AMERICA,13-500-764-3702,115291,navajo purple,MFGR#5,MFGR#52,MFGR#5211,plum,STANDARD BURNISHED TIN,11,JUMBO PKG
2689479,4,24994,133475,1939,19920310,4NOT SPECIFIED,0,14,2111858,19713036,5,2006265,90508,1,19920529,AIR,19920310,March 10 1992,Wednesday,March,1992,199203,Mar1992,4,10,70,3,11,Winter,0,1,0,1,24994,Customer#000024994,8wYjTq81,UNITED ST1,UNITED STATES,AMERICA,34-926-322-2643,AUTOMOBILE,1939,Supplier#000001939,e G0hrWP,CANADA   0,CANADA,AMERICA,13-417-450-5341,133475,beige light,MFGR#1,MFGR#14,MFGR#1430,blush,STANDARD BURNISHED BRASS,3,SM BOX
4327523,3,28852,12787,609,19921217,3MEDIUM,0,20,3399560,11377540,1,3365564,101986,5,19930205,REG AIR,19921217,December 17 1992,Friday,December,1992,199212,Dec1992,6,17,352,12,51,Christmas,0,1,0,1,28852,Customer#000028852,1FoVrbE4x17eqakWXMGU,UNITED KI7,UNITED KINGDOM,EUROPE,33-262-587-2677,HOUSEHOLD,609,Supplier#000000609,ERrDGO,JAPAN    7,JAPAN,ASIA,22-869-580-1707,12787,light white,MFGR#3,MFGR#33,MFGR#3332,thistle,LARGE ANODIZED TIN,44,MED CAN
3458343,6,5024,61886,647,19980209,1URGENT,0,29,5358852,23120485,4,5144497,110872,6,19980327,TRUCK,19980209,February 9 1998,Tuesday,February,1998,199802,Feb1998,3,9,40,2,6,Winter,0,1,0,1,5024,Customer#000005024,pMExZwsGwS,SAUDI ARA7,SAUDI ARABIA,MIDDLE EAST,30-991-666-1421,FURNITURE,647,Supplier#000000647,vV6Teq1,UNITED KI5,UNITED KINGDOM,EUROPE,33-873-931-2886,61886,burlywood dim,MFGR#4,MFGR#42,MFGR#4231,frosted,PROMO BRUSHED BRASS,4,MED CASE
5012482,1,6703,104985,1925,19971128,1URGENT,0,33,6566934,41809183,2,6435595,119398,0,19980219,FOB,19971128,November 28 1997,Saturday,November,1997,199711,Nov1997,7,28,332,11,48,Christmas,1,1,0,0,6703,Customer#000006703,0Yb73Hk2kkvo,VIETNAM  8,VIETNAM,ASIA,31-804-872-1176,BUILDING,1925,Supplier#000001925,pxV6Psq,SAUDI ARA6,SAUDI ARABIA,MIDDLE EAST,30-814-492-1424,104985,chocolate ivory,MFGR#1,MFGR#14,MFGR#1433,honeydew,PROMO PLATED COPPER,43,MED BOX
4126561,2,5584,149347,812,19961025,4NOT SPECIFIED,0,30,4189020,27496017,7,3895788,83780,5,19961128,AIR,19961025,Octorber 25 1996,Saturday,Octorber,1996,199610,Oct1996,7,25,299,10,43,Fall,1,1,0,0,5584,Customer#000005584,oRSA4mA,GERMANY  7,GERMANY,EUROPE,17-566-870-9102,AUTOMOBILE,812,Supplier#000000812,TAJWyNst8OGVPINgqtzw,FRANCE   8,FRANCE,EUROPE,16-714-618-2239,149347,almond forest,MFGR#3,MFGR#33,MFGR#331,antique,LARGE ANODIZED TIN,24,WRAP DRUM
2803586,5,9496,69840,1260,19950509,1URGENT,0,36,6515424,18131323,0,6515424,108590,1,19950614,TRUCK,19950509,May 9 1995,Wednesday,May,1995,199505,May1995,4,9,129,5,19,Summer,0,1,0,1,9496,Customer#000009496,SatEIafgGxvj,PAv,CHINA    6,CHINA,ASIA,28-800-556-9661,1260,Supplier#000001260,oRwBLEFXh,INDONESIA3,INDONESIA,ASIA,19-742-408-2980,69840,lavender hot,MFGR#3,MFGR#35,MFGR#352,indian,PROMO ANODIZED TIN,42,JUMBO PACK
