1042662,6,24707,52642,1110,19941203,5LOW,0,27,4305528,18606411,3,4176362,95678,8,19950129,TRUCK,19941203,December 3 1994,Sunday,December,1994,199412,Dec1994,1,3,337,12,49,Christmas,0,1,0,0,24707,Customer#000024707,63bGdITpy42ZWWB6fw16k0uT,UNITED ST6,UNITED STATES,AMERICA,34-429-485-3479,MACHINERY,1110,Supplier#000001110,aqCVSPF732U1Xi1pykikRXjf,ARGENTINA9,ARGENTINA,AMERICA,11-777-225-9349,52642,firebrick sky,MFGR#5,MFGR#51,MFGR#517,navy,ECONOMY BRUSHED COPPER,37,LG PKG
3565031,3,26954,61727,698,19930217,2HIGH,0,19,3208568,24626010,2,3144396,101323,6,19930329,RAIL,19930217,February 17 1993,Thursday,February,1993,199302,Feb1993,5,17,48,2,7,Winter,0,1,0,1,26954,Customer#000026954,SyNO4GByuXAAthT,aUL,INDONESIA3,INDONESIA,ASIA,19-660-824-3430,698,Supplier#000000698,PIIEXrNt JKAaFdz,IRAQ     3,IRAQ,MIDDLE EAST,21-282-178-6799,61727,cream cornflower,MFGR#5,MFGR#52,MFGR#525,thistle,STANDARD POLISHED STEEL,24,JUMBO DRUM
1202469,6,6170,124008,465,19951124,5LOW,0,29,2992800,37321494,3,2903016,61920,6,19960214,TRUCK,19951124,November 24 1995,Saturday,November,1995,199511,Nov1995,7,24,328,11,47,Christmas,1,1,0,0,6170,Customer#000006170,cfhIRRbK9FHGi6zPSf,ROMANIA  4,ROMANIA,EUROPE,29-767-400-8002,BUILDING,465,Supplier#000000465,3ccxfF7L7lelIIBgyyrIgTj,PERU     4,PERU,AMERICA,27-137-838-1346,124008,gainsboro orange,MFGR#1,MFGR#12,MFGR#1230,coral,MEDIUM BURNISHED STEEL,2,JUMBO PACK
278501,7,14374,145049,1378,19920522,1URGENT,0,16,1750464,20247101,4,1680445,65642,1,19920804,REG AIR,19920522,May 22 1992,Saturday,May,1992,199205,May1992,7,22,143,5,21,Summer,1,1,0,0,14374,Customer#000014374,aXr98ORi8BCsSfc,PERU     2,PERU,AMERICA,27-289-183-9844,AUTOMOBILE,1378,Supplier#000001378,Pt7FD6mCec3utZhIaZHEZ4J,CHINA    8,CHINA,ASIA,28-806-173-2824,145049,burnished orchid,MFGR#5,MFGR#54,MFGR#542,metallic,SMALL PLATED BRASS,26,LG BAG
4714375,3,16996,178571,1591,19931127,3MEDIUM,0,6,989742,13533262,2,969947,98974,2,19940126,SHIP,19931127,November 27 1993,Sunday,November,1993,199311,Nov1993,1,27,331,11,48,Christmas,0,1,0,0,16996,Customer#000016996,A951iwTmKpC,FRANCE   8,FRANCE,EUROPE,16-406-995-9759,MACHINERY,1591,Supplier#000001591,phMH6id,RUSSIA   6,RUSSIA,EUROPE,32-142-875-7741,178571,aquamarine chiffon,MFGR#4,MFGR#44,MFGR#4423,lavender,ECONOMY BURNISHED BRASS,49,LG BAG
371554,2,9986,167640,1997,19921031,5LOW,0,37,6318268,17635065,1,6255085,102458,4,19930107,MAIL,19921031,Octorber 31 1992,Sunday,Octorber,1992,199210,Oct1992,1,31,305,10,44,Fall,0,0,0,0,9986,Customer#000009986,yKAZSS,DElfPsd,MOZAMBIQU9,MOZAMBIQUE,AFRICA,26-193-113-8421,1997,Supplier#000001997,L6GAVLyYqWaANnAMM,IRAN     4,IRAN,MIDDLE EAST,20-724-701-3880,167640,slate ghost,MFGR#3,MFGR#31,MFGR#3133,burnished,STANDARD BURNISHED TIN,7,MED JAR
1698854,1,502,98114,648,19971216,4NOT SPECIFIED,0,37,4114807,13707036,5,3909066,66726,2,19980124,AIR,19971216,December 16 1997,Wednesday,December,1997,199712,Dec1997,4,16,350,12,51,Christmas,0,1,0,1,502,Customer#000000502,ECxqlVGMNDlz4mJ,IRAQ     1,IRAQ,MIDDLE EAST,21-568-731-2769,HOUSEHOLD,648,Supplier#000000648,0a35eTyS,SAUDI ARA8,SAUDI ARABIA,MIDDLE EAST,30-473-731-8352,98114,indian orchid,MFGR#3,MFGR#33,MFGR#3333,misty,MEDIUM POLISHED BRASS,14,JUMBO JAR
2532128,3,12925,115835,139,19961115,1URGENT,0,30,5552490,13832808,10,4997241,111049,6,19970117,SHIP,19961115,November 15 1996,Saturday,November,1996,199611,Nov1996,7,15,320,11,46,Christmas,1,1,0,0,12925,Customer#000012925,sMLD6GY6wVevK46jAMi7yKU,JORDAN   3,JORDAN,MIDDLE EAST,23-788-456-5159,AUTOMOBILE,139,Supplier#000000139,sYEafbz5hS5fp8DG9rP4,RUSSIA   0,RUSSIA,EUROPE,32-140-352-1403,115835,dark orange,MFGR#5,MFGR#51,MFGR#518,aquamarine,ECONOMY ANODIZED COPPER,24,JUMBO BOX
5160708,1,17861,81437,1874,19950424,1URGENT,0,32,4538976,10734627,8,4175857,85105,4,19950609,MAIL,19950424,April 24 1995,Tuesday,April,1995,199504,Apr1995,3,24,114,4,17,Spring,0,1,0,1,17861,Customer#000017861,FoQpjpAuiA2oLtnFDUa7,PERU     5,PERU,AMERICA,27-586-988-1324,AUTOMOBILE,1874,Supplier#000001874,VoA6kAg,MOZAMBIQU0,MOZAMBIQUE,AFRICA,26-133-279-5869,81437,rose white,MFGR#3,MFGR#34,MFGR#3431,sky,MEDIUM BRUSHED TIN,21,MED PKG
5541604,3,11581,83629,1781,19960117,2HIGH,0,23,3709026,32911421,9,3375213,96757,7,19960401,AIR,19960117,January 17 1996,Thursday,January,1996,199601,Jan1996,5,17,17,1,3,Winter,0,1,0,1,11581,Customer#000011581,eGRFfZciXZ,MOZAMBIQU6,MOZAMBIQUE,AFRICA,26-721-455-4155,MACHINERY,1781,Supplier#000001781,pzRXGpk9qUkFd51IK,KENYA    9,KENYA,AFRICA,24-350-885-2317,83629,chiffon peru,MFGR#2,MFGR#23,MFGR#2324,cream,PROMO BURNISHED TIN,37,LG DRUM
5795367,1,24736,68225,435,19950924,1URGENT,0,14,1670508,10780742,4,1603687,71593,3,19951202,RAIL,19950924,September 24 1995,Monday,September,1995,199509,Sep1995,2,24,267,9,39,Fall,0,1,0,1,24736,Customer#000024736,h4EZ5Wrxi57MIa3LGWT,BRAZIL   9,BRAZIL,AMERICA,12-236-101-1105,BUILDING,435,Supplier#000000435,vgw606Y81HYcAmvOFK3z,INDIA    8,INDIA,ASIA,18-741-309-6377,68225,firebrick aquamarine,MFGR#4,MFGR#43,MFGR#4339,seashell,PROMO POLISHED NICKEL,25,SM PKG
