1148004,1,22318,180495,266,19950428,4NOT SPECIFIED,0,30,4726470,17220560,9,4301087,94529,3,19950712,RAIL,19950428,April 28 1995,Saturday,April,1995,199504,Apr1995,7,28,118,4,17,Spring,1,1,0,0,22318,Customer#000022318,u6Jt4s,SAUDI ARA1,SAUDI ARABIA,MIDDLE EAST,30-912-669-2291,MACHINERY,266,Supplier#000000266,gk4uW4OAk,UNITED KI3,UNITED KINGDOM,EUROPE,33-474-243-3974,180495,grey lime,MFGR#5,MFGR#54,MFGR#5431,khaki,SMALL PLATED BRASS,8,MED PACK
2660741,1,9838,85447,1129,19961117,1URGENT,0,34,4870296,11827784,8,4480672,85946,7,19961218,MAIL,19961117,November 17 1996,Monday,November,1996,199611,Nov1996,2,17,322,11,47,Christmas,0,1,0,1,9838,Customer#000009838,KHvGl7,JAPAN    8,JAPAN,ASIA,22-203-818-4932,AUTOMOBILE,1129,Supplier#000001129,o5WLO8f4,IRAQ     0,IRAQ,MIDDLE EAST,21-313-585-9420,85447,rose black,MFGR#3,MFGR#33,MFGR#3324,magenta,ECONOMY POLISHED COPPER,12,JUMBO PACK
2772034,7,20519,61784,596,19950813,4NOT SPECIFIED,0,30,5237340,24242230,7,4870726,104746,2,19950927,TRUCK,19950813,Augest 13 1995,Monday,Augest,1995,199508,Aug1995,2,13,225,8,33,Summer,0,1,0,1,20519,Customer#000020519,qitfgabdkbC9KfCiM5Clj,CANADA   7,CANADA,AMERICA,13-642-725-4056,HOUSEHOLD,596,Supplier#000000596,PQ7Dg6g7zokd,EGYPT    6,EGYPT,MIDDLE EAST,14-484-811-5482,61784,dark saddle,MFGR#2,MFGR#24,MFGR#2424,hot,PROMO BRUSHED TIN,20,LG BOX
2163233,2,12439,182366,1637,19970417,5LOW,0,16,2317376,19768788,6,2178333,86901,8,19970705,REG AIR,19970417,April 17 1997,Friday,April,1997,199704,Apr1997,6,17,107,4,16,Spring,0,1,0,1,12439,Customer#000012439,dsWtMq,H Fcs0zc,MOZAMBIQU2,MOZAMBIQUE,AFRICA,26-777-766-3180,1637,Supplier#000001637,ZnS1FkPVPfFg02,VIETNAM  3,VIETNAM,ASIA,31-177-814-7863,182366,blue navy,MFGR#5,MFGR#55,MFGR#5523,medium,MEDIUM ANODIZED COPPER,39,JUMBO DRUM
2095427,1,15259,111307,1819,19940825,1URGENT,0,42,5536860,23886857,1,5481491,79098,4,19941005,TRUCK,19940825,Augest 25 1994,Friday,Augest,1994,199408,Aug1994,6,25,237,8,34,Summer,0,1,0,1,15259,Customer#000015259,ICKNCnKBSZ,1x,ALGERIA  0,ALGERIA,AFRICA,10-212-401-5185,1819,Supplier#000001819,XOgY9AS9SzPpB0zkR6A,MOROCCO  9,MOROCCO,AFRICA,25-832-601-3029,111307,turquoise green,MFGR#2,MFGR#21,MFGR#2113,metallic,STANDARD ANODIZED NICKEL,12,JUMBO DRUM
4266150,2,4658,182807,1290,19960707,3MEDIUM,0,19,3590620,18601718,6,3375182,113388,2,19960808,TRUCK,19960707,July 7 1996,Monday,July,1996,199607,Jul1996,2,7,189,7,28,Summer,0,1,0,1,4658,Customer#000004658,jwGOML3LAVLIHKfRW 7Simz,SAUDI ARA4,SAUDI ARABIA,MIDDLE EAST,30-302-918-2979,HOUSEHOLD,1290,Supplier#000001290,qwDvVa7q69LAdOMJ9TQ,FRANCE   3,FRANCE,EUROPE,16-837-161-2672,182807,gainsboro red,MFGR#3,MFGR#33,MFGR#3319,forest,ECONOMY PLATED NICKEL,2,WRAP PKG
3723942,1,8587,151575,1969,19930811,3MEDIUM,0,20,3253140,27261355,0,3253140,97594,2,19930927,REG AIR,19930811,Augest 11 1993,Thursday,Augest,1993,199308,Aug1993,5,11,223,8,32,Summer,0,1,0,1,8587,Customer#000008587,UyK8l6iPYFOYXHfB,aZA3y3U,INDIA    6,INDIA,ASIA,18-801-234-8365,1969,Supplier#000001969,8zQp9uwtYvRCVf5Zz,ALGERIA  6,ALGERIA,AFRICA,10-978-965-1419,151575,maroon azure,MFGR#1,MFGR#12,MFGR#1213,burlywood,SMALL POLISHED TIN,14,JUMBO BOX
4471776,5,23278,180518,549,19950805,3MEDIUM,0,45,7193295,32235205,7,6689764,95910,5,19950917,MAIL,19950805,Augest 5 1995,Sunday,Augest,1995,199508,Aug1995,1,5,217,8,32,Summer,0,1,0,0,23278,Customer#000023278,ZyZkZE7jQRNj,VIETNAM  7,VIETNAM,ASIA,31-999-574-8320,MACHINERY,549,Supplier#000000549,DtSREg96,ALGERIA  1,ALGERIA,AFRICA,10-825-998-8579,180518,drab deep,MFGR#1,MFGR#13,MFGR#1318,firebrick,SMALL PLATED STEEL,34,JUMBO PACK
3113570,2,16972,93794,1591,19970310,4NOT SPECIFIED,0,16,2860464,8445566,6,2688836,107267,7,19970411,REG AIR,19970310,March 10 1997,Tuesday,March,1997,199703,Mar1997,3,10,69,3,10,Winter,0,1,0,1,16972,Customer#000016972,4U7SwagtUG9c,ROMANIA  7,ROMANIA,EUROPE,29-127-597-2662,FURNITURE,1591,Supplier#000001591,phMH6id,RUSSIA   6,RUSSIA,EUROPE,32-142-875-7741,93794,cornsilk lawn,MFGR#2,MFGR#22,MFGR#2232,magenta,STANDARD PLATED TIN,43,LG BOX
3837127,3,6023,189531,1941,19980329,5LOW,0,48,7778544,25265035,1,7700758,97231,2,19980626,MAIL,19980329,March 29 1998,Monday,March,1998,199803,Mar1998,2,29,88,3,13,Winter,0,1,0,1,6023,Customer#000006023,ysREvYD1pCi,HYsH,VIETNAM  8,VIETNAM,ASIA,31-510-963-4196,1941,Supplier#000001941,KS55Xdm,FRANCE   3,FRANCE,EUROPE,16-365-133-1400,189531,lawn lemon,MFGR#2,MFGR#22,MFGR#225,deep,PROMO PLATED BRASS,50,WRAP CASE
