3049825,5,25342,5844,1880,19970806,2HIGH,0,8,1399872,7754084,4,1343877,104990,2,19971008,FOB,19970806,Augest 6 1997,Thursday,Augest,1997,199708,Aug1997,5,6,218,8,32,Summer,0,1,0,1,25342,Customer#000025342,fypjcGIKmVeN6c,BRAZIL   4,BRAZIL,AMERICA,12-956-297-5207,BUILDING,1880,Supplier#000001880,gXMNvii8pgBmUeSu6uS,RUSSIA   1,RUSSIA,EUROPE,32-331-549-2024,5844,coral steel,MFGR#1,MFGR#13,MFGR#1332,cornflower,LARGE POLISHED NICKEL,14,LG BAG
3259014,5,1921,98722,1352,19980502,4NOT SPECIFIED,0,27,4645944,19516826,9,4227809,103243,8,19980721,FOB,19980502,May 2 1998,Sunday,May,1998,199805,May1998,1,2,122,5,18,Summer,0,1,0,0,1921,Customer#000001921,SqmUhy9FJGrpJZETqpanX,CHINA    9,CHINA,ASIA,28-881-347-2739,BUILDING,1352,Supplier#000001352,UhcSH5KMUhMJ2P,INDIA    0,INDIA,ASIA,18-631-606-4317,98722,beige navy,MFGR#2,MFGR#25,MFGR#2540,antique,LARGE POLISHED NICKEL,27,JUMBO DRUM
2604550,5,26678,60002,1223,19920801,3MEDIUM,0,23,2212600,22065784,5,2101970,57720,8,19920930,TRUCK,19920801,Augest 1 1992,Sunday,Augest,1992,199208,Aug1992,1,1,214,8,31,Summer,0,1,0,0,26678,Customer#000026678,DMo441b,UNITED ST5,UNITED STATES,AMERICA,34-235-608-3771,BUILDING,1223,Supplier#000001223,YcqI NQ,FRANCE   1,FRANCE,EUROPE,16-659-745-8411,60002,black wheat,MFGR#4,MFGR#42,MFGR#4238,sky,LARGE BRUSHED STEEL,13,JUMBO BAG
3756545,3,19735,94960,1175,19970913,3MEDIUM,0,47,9188312,27824099,2,9004545,117297,5,19971028,SHIP,19970913,September 13 1997,Sunday,September,1997,199709,Sep1997,1,13,256,9,37,Fall,0,1,0,0,19735,Customer#000019735,TnCHL2nLnk0,FRANCE   4,FRANCE,EUROPE,16-225-120-7739,MACHINERY,1175,Supplier#000001175,jwRSlLduaZNSJ4L6eXLFpx,BRAZIL   6,BRAZIL,AMERICA,12-756-259-6379,94960,firebrick burlywood,MFGR#1,MFGR#11,MFGR#1113,orange,ECONOMY BRUSHED TIN,34,LG CASE
146886,2,10531,196211,718,19961122,1URGENT,0,36,4705956,11994714,6,4423598,78432,2,19970123,AIR,19961122,November 22 1996,Saturday,November,1996,199611,Nov1996,7,22,327,11,47,Christmas,1,1,0,0,10531,Customer#000010531,podQtKd3d0nQd,FRANCE   2,FRANCE,EUROPE,16-172-324-4005,MACHINERY,718,Supplier#000000718,5RPt3ayAwdOb,SAUDI ARA1,SAUDI ARABIA,MIDDLE EAST,30-605-635-8197,196211,chiffon lawn,MFGR#3,MFGR#31,MFGR#3117,coral,MEDIUM PLATED NICKEL,45,SM PACK
4241346,1,1931,25984,1240,19941112,4NOT SPECIFIED,0,15,2864970,13574705,5,2721721,114598,1,19941223,TRUCK,19941112,November 12 1994,Sunday,November,1994,199411,Nov1994,1,12,316,11,46,Christmas,0,1,0,0,1931,Customer#000001931,o6PdaAtRHMw5jiUlfdiP4,Qi,ROMANIA  1,ROMANIA,EUROPE,29-130-261-5276,1240,Supplier#000001240,ZAyqqhRzNKIf3,JORDAN   4,JORDAN,MIDDLE EAST,23-650-555-5310,25984,purple ivory,MFGR#3,MFGR#31,MFGR#3113,chiffon,STANDARD PLATED NICKEL,20,JUMBO CAN
3432291,2,21898,55157,460,19920921,1URGENT,0,33,3670095,12459132,2,3596693,66729,6,19921031,REG AIR,19920921,September 21 1992,Tuesday,September,1992,199209,Sep1992,3,21,265,9,38,Fall,0,1,0,1,21898,Customer#000021898,VgmU8U4P5,MOZAMBIQU7,MOZAMBIQUE,AFRICA,26-158-667-4264,AUTOMOBILE,460,Supplier#000000460,GkmphcfhQnwcJ1BPTnae30b7,SAUDI ARA7,SAUDI ARABIA,MIDDLE EAST,30-643-955-6555,55157,seashell dark,MFGR#3,MFGR#34,MFGR#341,peru,STANDARD POLISHED BRASS,10,SM CASE
4993409,4,21520,186495,439,19931011,1URGENT,0,12,1897788,14423173,4,1821876,94889,3,19931231,RAIL,19931011,Octorber 11 1993,Tuesday,Octorber,1993,199310,Oct1993,3,11,284,10,41,Fall,0,1,0,1,21520,Customer#000021520,bls4vLZZG71,gDK,UNITED ST6,UNITED STATES,AMERICA,34-821-409-2697,439,Supplier#000000439,O7DoOwbpg8shr49Fy0mEJrgD,INDONESIA1,INDONESIA,ASIA,19-873-368-6801,186495,navy thistle,MFGR#3,MFGR#31,MFGR#3112,khaki,ECONOMY PLATED TIN,20,SM CASE
5355554,5,23497,46209,1012,19930115,2HIGH,0,26,3003520,24207466,7,2793273,69312,7,19930409,TRUCK,19930115,January 15 1993,Saturday,January,1993,199301,Jan1993,7,15,15,1,3,Winter,1,1,0,0,23497,Customer#000023497,WHirxQ1mc6jlXHjjs,n,B,CHINA    1,CHINA,ASIA,1012,Supplier#000001012,58vvPK44CTN6UuqOF BBh6 C,BRAZIL   6,BRAZIL,AMERICA,12-535-551-6255,46209,green chocolate,MFGR#3,MFGR#32,MFGR#326,mint,LARGE BRUSHED COPPER,41,MED CAN
3246247,5,2321,195533,1831,19961227,4NOT SPECIFIED,0,45,7328385,25659247,8,6742114,97711,5,19970226,REG AIR,19961227,December 27 1996,Saturday,December,1996,199612,Dec1996,7,27,362,12,52,Christmas,1,1,0,0,2321,Customer#000002321,ZD9HZpNCnX5,zh,KENYA    5,KENYA,AFRICA,24-903-176-9306,1831,Supplier#000001831,1VVUDyLq,KENYA    5,KENYA,AFRICA,24-215-897-5399,195533,ghost snow,MFGR#1,MFGR#14,MFGR#149,dodger,STANDARD POLISHED STEEL,6,SM CASE
