3337671,1,8404,65985,139,19930708,5LOW,0,36,7023528,19719235,1,6953292,117058,5,19930915,REG AIR,19930708,July 8 1993,Friday,July,1993,199307,Jul1993,6,8,189,7,28,Summer,0,1,0,1,8404,Customer#000008404,vtYucOkcumveHRi lgoogmhF,KENYA    6,KENYA,AFRICA,24-900-195-7299,AUTOMOBILE,139,Supplier#000000139,sYEafbz5hS5fp8DG9rP4,RUSSIA   0,RUSSIA,EUROPE,32-140-352-1403,65985,rose honeydew,MFGR#5,MFGR#53,MFGR#5311,chartreuse,ECONOMY BURNISHED NICKEL,26,WRAP JAR
909410,2,17974,42055,283,19930731,3MEDIUM,0,25,2492625,10183578,10,2243362,59823,3,19931026,RAIL,19930731,July 31 1993,Sunday,July,1993,199307,Jul1993,1,31,212,7,31,Summer,0,0,0,0,17974,Customer#000017974,sAYeNr6,IRAN     9,IRAN,MIDDLE EAST,20-815-998-3045,AUTOMOBILE,283,Supplier#000000283,f4fBkIHzZ4DCLg8DdTfE0o3O,PERU     1,PERU,AMERICA,27-111-303-1282,42055,pale chiffon,MFGR#4,MFGR#42,MFGR#4229,aquamarine,PROMO PLATED COPPER,26,SM CAN
635877,5,2962,89605,1400,19950511,5LOW,0,8,1275680,24347526,0,1275680,95676,7,19950701,TRUCK,19950511,May 11 1995,Friday,May,1995,199505,May1995,6,11,131,5,19,Summer,0,1,0,1,2962,Customer#000002962,5U85O9X8,INDONESIA0,INDONESIA,ASIA,19-861-314-1632,MACHINERY,1400,Supplier#000001400,JUD4vMuehWLiQMDd,GERMANY  6,GERMANY,EUROPE,17-217-180-5310,89605,goldenrod chartreuse,MFGR#2,MFGR#21,MFGR#2130,royal,PROMO BURNISHED NICKEL,2,SM BOX
82754,3,3976,120731,202,19970808,2HIGH,0,14,2452422,29879593,3,2378849,105103,7,19971015,REG AIR,19970808,Augest 8 1997,Saturday,Augest,1997,199708,Aug1997,7,8,220,8,32,Summer,1,1,0,0,3976,Customer#000003976,WQoSK9WUsVIOtKX2,ARGENTINA3,ARGENTINA,AMERICA,11-162-262-3448,HOUSEHOLD,202,Supplier#000000202,eqf1H9LMQU92rsp0iR,UNITED KI5,UNITED KINGDOM,EUROPE,33-905-805-4635,120731,azure forest,MFGR#3,MFGR#34,MFGR#3411,mint,PROMO ANODIZED NICKEL,44,LG JAR
1425351,2,13615,184787,1705,19971203,1URGENT,0,28,5240984,27644076,4,5031344,112306,8,19980106,REG AIR,19971203,December 3 1997,Thursday,December,1997,199712,Dec1997,5,3,337,12,49,Christmas,0,1,0,1,13615,Customer#000013615,d6kT289GAik,MOZAMBIQU3,MOZAMBIQUE,AFRICA,26-101-121-9042,FURNITURE,1705,Supplier#000001705,KUr071Pmv,JAPAN    9,JAPAN,ASIA,22-470-157-6516,184787,frosted mint,MFGR#3,MFGR#33,MFGR#3324,forest,ECONOMY PLATED COPPER,13,JUMBO PACK
16103,2,15131,166027,1160,19920815,5LOW,0,41,4481382,16899202,0,4481382,65581,0,19921003,FOB,19920815,Augest 15 1992,Sunday,Augest,1992,199208,Aug1992,1,15,228,8,33,Summer,0,1,0,0,15131,Customer#000015131,ATNt0wYCtgh08EjYr0,EGYPT    4,EGYPT,MIDDLE EAST,14-118-117-8630,FURNITURE,1160,Supplier#000001160,X1WjECbYNJ5iSw7tJH,JAPAN    7,JAPAN,ASIA,22-103-942-4634,166027,dark tan,MFGR#4,MFGR#45,MFGR#4512,cornsilk,LARGE POLISHED STEEL,41,LG CAN
4347137,1,17873,7795,1705,19960216,5LOW,0,44,7492276,23493103,10,6743048,102167,6,19960331,SHIP,19960216,February 16 1996,Saturday,February,1996,199602,Feb1996,7,16,47,2,7,Winter,1,1,0,0,17873,Customer#000017873,HKEcLHJGBaSYOAPIAYMQ4Z,IRAN     7,IRAN,MIDDLE EAST,20-401-699-1686,FURNITURE,1705,Supplier#000001705,KUr071Pmv,JAPAN    9,JAPAN,ASIA,22-470-157-6516,7795,frosted smoke,MFGR#5,MFGR#52,MFGR#5236,blue,STANDARD POLISHED BRASS,27,LG DRUM
4948004,6,22531,52968,1017,19950329,2HIGH,0,43,8260128,35591284,9,7516716,115257,3,19950613,RAIL,19950329,March 29 1995,Thursday,March,1995,199503,Mar1995,5,29,88,3,13,Winter,0,1,0,1,22531,Customer#000022531,EBx5ZFrJ,UNITED KI0,UNITED KINGDOM,EUROPE,33-474-413-5918,MACHINERY,1017,Supplier#000001017,fCJnHuN4ib,BRAZIL   2,BRAZIL,AMERICA,12-593-941-5690,52968,cream maroon,MFGR#5,MFGR#52,MFGR#5227,puff,LARGE ANODIZED TIN,22,WRAP CASE
2268224,5,5461,114570,268,19970116,1URGENT,0,13,2059941,27727239,2,2018742,95074,3,19970215,TRUCK,19970116,January 16 1997,Friday,January,1997,199701,Jan1997,6,16,16,1,3,Winter,0,1,0,1,5461,Customer#000005461,oUpFHzHIRO19hqAn,MOROCCO  2,MOROCCO,AFRICA,25-202-930-6054,FURNITURE,268,Supplier#000000268,rBfeURMPy,UNITED KI4,UNITED KINGDOM,EUROPE,33-720-469-5207,114570,slate burnished,MFGR#4,MFGR#42,MFGR#4223,lawn,LARGE PLATED STEEL,26,LG CAN
1786629,2,16261,112354,952,19980117,3MEDIUM,0,26,3552510,6860838,5,3374884,81981,2,19980323,TRUCK,19980117,January 17 1998,Sunday,January,1998,199801,Jan1998,1,17,17,1,3,Winter,0,1,0,0,16261,Customer#000016261,K1kyMh3lUEkWd7e9u,SAUDI ARA8,SAUDI ARABIA,MIDDLE EAST,30-641-891-6114,FURNITURE,952,Supplier#000000952,ES4UeQhNIJsoGJUwnw2ht,RUSSIA   5,RUSSIA,EUROPE,32-527-524-9172,112354,puff navy,MFGR#2,MFGR#22,MFGR#2216,lawn,ECONOMY BURNISHED NICKEL,35,LG BAG
4508263,1,18472,150918,514,19940709,1URGENT,0,5,984455,982879,4,945076,118134,4,19940911,RAIL,19940709,July 9 1994,Sunday,July,1994,199407,Jul1994,1,9,190,7,28,Summer,0,1,0,0,18472,Customer#000018472,JO2ml8 uWfzhx,CHINA    6,CHINA,ASIA,28-653-962-1625,HOUSEHOLD,514,Supplier#000000514,bWm 31dd,KENYA    6,KENYA,AFRICA,24-194-775-6756,150918,saddle green,MFGR#4,MFGR#41,MFGR#4129,gainsboro,ECONOMY BURNISHED NICKEL,31,WRAP BOX
3530144,5,8756,1638,975,19970708,1URGENT,0,43,6620409,31687254,2,6488000,92377,2,19971001,TRUCK,19970708,July 8 1997,Wednesday,July,1997,199707,Jul1997,4,8,189,7,28,Summer,0,1,0,1,8756,Customer#000008756,t,86OO4j,ROMANIA  3,ROMANIA,EUROPE,29-904-958-3075,975,Supplier#000000975,1qorM1ypBdwgPVuf6sMCKuF9,CANADA   2,CANADA,AMERICA,13-428-220-2070,1638,navy dark,MFGR#4,MFGR#44,MFGR#446,lavender,LARGE PLATED COPPER,35,WRAP BAG
337702,2,5318,191140,1314,19920719,4NOT SPECIFIED,0,32,3939648,14288032,7,3663872,73868,5,19921006,RAIL,19920719,July 19 1992,Monday,July,1992,199207,Jul1992,2,19,201,7,29,Summer,0,1,0,1,5318,Customer#000005318,v7C TYhwsmeobxnNP5,UNITED KI1,UNITED KINGDOM,EUROPE,33-542-576-1085,BUILDING,1314,Supplier#000001314,RhnEA99gwhpZg,MOROCCO  1,MOROCCO,AFRICA,25-290-301-2722,191140,thistle misty,MFGR#1,MFGR#12,MFGR#1211,mint,SMALL PLATED BRASS,39,SM BOX
1830371,7,25495,116301,564,19951016,4NOT SPECIFIED,0,20,2634600,25733725,5,2502870,79038,8,19951126,MAIL,19951016,Octorber 16 1995,Tuesday,Octorber,1995,199510,Oct1995,3,16,289,10,42,Fall,0,1,0,1,25495,Customer#000025495,Lzunms31qKkfKap84x,GERMANY  5,GERMANY,EUROPE,17-806-439-7175,BUILDING,564,Supplier#000000564,jxLtAKkWLEDr5G,BRAZIL   1,BRAZIL,AMERICA,12-865-332-8571,116301,lawn gainsboro,MFGR#2,MFGR#24,MFGR#2424,beige,ECONOMY POLISHED STEEL,48,JUMBO BOX
4680550,2,16742,187744,554,19980525,2HIGH,0,41,7510134,12790432,9,6834221,109904,5,19980811,FOB,19980525,May 25 1998,Tuesday,May,1998,199805,May1998,3,25,145,5,21,Summer,0,1,0,1,16742,Customer#000016742,rVH3b8vy7UnBvMFMUjxG9,JORDAN   8,JORDAN,MIDDLE EAST,23-437-954-8987,MACHINERY,554,Supplier#000000554,mqmm1udy,GERMANY  2,GERMANY,EUROPE,17-938-503-7317,187744,maroon floral,MFGR#3,MFGR#31,MFGR#3134,burlywood,MEDIUM BRUSHED STEEL,5,WRAP CAN
5549792,2,11009,16668,206,19931011,2HIGH,0,11,1743126,26463745,10,1568813,95079,3,19931127,FOB,19931011,Octorber 11 1993,Tuesday,Octorber,1993,199310,Oct1993,3,11,284,10,41,Fall,0,1,0,1,11009,Customer#000011009,hIBHj4SWDB1eX,71U,UNITED KI5,UNITED KINGDOM,EUROPE,33-351-846-3001,206,Supplier#000000206,KwQVu4mDVHUjYToOgOHl,ROMANIA  7,ROMANIA,EUROPE,29-976-832-3312,16668,thistle bisque,MFGR#1,MFGR#12,MFGR#1221,turquoise,STANDARD BRUSHED BRASS,44,WRAP BAG
205189,4,6614,110819,401,19970604,2HIGH,0,22,4025582,19003237,5,3824302,109788,0,19970722,TRUCK,19970604,June 4 1997,Thursday,June,1997,199706,Jun1997,5,4,155,6,23,Summer,0,1,0,1,6614,Customer#000006614,joChBqSwXr,IRAQ     5,IRAQ,MIDDLE EAST,21-659-960-3996,MACHINERY,401,Supplier#000000401,Srs8yR,IRAN     1,IRAN,MIDDLE EAST,20-667-766-5291,110819,peru cornsilk,MFGR#2,MFGR#24,MFGR#2420,peach,ECONOMY BURNISHED BRASS,29,WRAP CAN
2501732,2,29212,83644,665,19930301,5LOW,0,10,1627640,11856851,2,1595087,97658,8,19930504,AIR,19930301,March 1 1993,Tuesday,March,1993,199303,Mar1993,3,1,60,3,9,Winter,0,1,0,1,29212,Customer#000029212,ef5jtDxw4Z1iyU,GERMANY  3,GERMANY,EUROPE,17-400-104-7648,AUTOMOBILE,665,Supplier#000000665,EWh5qv16Dw8VN51,JAPAN    5,JAPAN,ASIA,22-759-858-2984,83644,olive cyan,MFGR#4,MFGR#43,MFGR#4310,almond,SMALL PLATED BRASS,7,JUMBO DRUM
1941024,1,5963,192202,1198,19941028,4NOT SPECIFIED,0,34,4400280,22142474,9,4004254,77652,7,19941209,SHIP,19941028,Octorber 28 1994,Saturday,Octorber,1994,199410,Oct1994,7,28,301,10,44,Fall,1,1,0,0,5963,Customer#000005963,HI,56CdUugTxC2xd0PqRS8A,JAPAN    7,JAPAN,ASIA,22-615-144-5644,1198,Supplier#000001198,x9LzflslUQnY3JzBKEh,FRANCE   4,FRANCE,EUROPE,16-278-515-1034,192202,frosted lace,MFGR#5,MFGR#52,MFGR#523,blanched,PROMO BURNISHED COPPER,18,WRAP CAN
