3687174,4,28901,174853,189,19970308,2HIGH,0,50,9639250,20118595,8,8868110,115671,2,19970415,AIR,19970308,March 8 1997,Sunday,March,1997,199703,Mar1997,1,8,67,3,10,Winter,0,1,0,0,28901,Customer#000028901,PjH7yH285iVlV2,GERMANY  7,GERMANY,EUROPE,17-611-483-5601,HOUSEHOLD,189,Supplier#000000189,9FblnmhDD,INDONESIA9,INDONESIA,ASIA,19-980-348-1114,174853,cream drab,MFGR#2,MFGR#21,MFGR#2125,azure,ECONOMY BURNISHED NICKEL,12,MED CAN
4988582,4,2488,138247,219,19921211,5LOW,0,6,771144,21755282,0,771144,77114,4,19930111,RAIL,19921211,December 11 1992,Saturday,December,1992,199212,Dec1992,7,11,346,12,50,Christmas,1,1,0,0,2488,Customer#000002488,zHSVIQ,IRAQ     5,IRAQ,MIDDLE EAST,21-548-566-6190,MACHINERY,219,Supplier#000000219,MzI5ADZ70,INDONESIA4,INDONESIA,ASIA,19-159-138-6090,138247,coral cream,MFGR#1,MFGR#14,MFGR#1417,olive,STANDARD ANODIZED STEEL,26,WRAP PKG
4667015,1,22405,185578,68,19940224,2HIGH,0,16,2661712,14181193,7,2475392,99814,7,19940429,RAIL,19940224,February 24 1994,Friday,February,1994,199402,Feb1994,6,24,55,2,8,Winter,0,1,0,1,22405,Customer#000022405,C3,5ChagNkj V,ARGENTINA8,ARGENTINA,AMERICA,11-387-935-6092,68,Supplier#000000068,7MUdV0wjYowmWbbL7kfERy0I,VIETNAM  8,VIETNAM,ASIA,31-918-832-2411,185578,lime powder,MFGR#4,MFGR#43,MFGR#4324,grey,LARGE PLATED TIN,8,MED JAR
1249028,7,6349,109729,47,19920102,2HIGH,0,34,5911648,23312409,1,5852531,104323,7,19920313,MAIL,19920102,January 2 1992,Friday,January,1992,199201,Jan1992,6,2,2,1,1,Winter,0,1,0,1,6349,Customer#000006349,FP01dBv6,4H,INDIA    3,INDIA,ASIA,18-799-110-4273,47,Supplier#000000047,Y3eZu1bOuAw0jgW4dF,KENYA    7,KENYA,AFRICA,24-427-271-9466,109729,lawn cyan,MFGR#4,MFGR#43,MFGR#433,blue,ECONOMY BURNISHED NICKEL,5,WRAP DRUM
4566118,4,3343,142719,93,19931026,1URGENT,0,14,2466394,16661369,6,2318410,105702,4,19931127,MAIL,19931026,Octorber 26 1993,Wednesday,Octorber,1993,199310,Oct1993,4,26,299,10,43,Fall,0,1,0,1,3343,Customer#000003343,HtfOTE51yoC7Obd7Ml,RUSSIA   9,RUSSIA,EUROPE,32-533-730-3930,AUTOMOBILE,93,Supplier#000000093,wNZNHIg37,MOZAMBIQU9,MOZAMBIQUE,AFRICA,26-359-388-5266,142719,red firebrick,MFGR#3,MFGR#31,MFGR#3121,chiffon,LARGE ANODIZED NICKEL,38,MED DRUM
1978951,6,29426,140318,1969,19940329,5LOW,0,10,1358310,18735849,1,1344726,81498,2,19940502,RAIL,19940329,March 29 1994,Wednesday,March,1994,199403,Mar1994,4,29,88,3,13,Winter,0,1,0,1,29426,Customer#000029426,mEqLJDOyAH9HBnS,VIETNAM  9,VIETNAM,ASIA,31-556-720-4604,BUILDING,1969,Supplier#000001969,8zQp9uwtYvRCVf5Zz,ALGERIA  6,ALGERIA,AFRICA,10-978-965-1419,140318,blue brown,MFGR#5,MFGR#52,MFGR#525,medium,ECONOMY BURNISHED STEEL,35,LG PACK
4052992,2,25030,86608,159,19941006,3MEDIUM,0,44,7016240,7886124,4,6735590,95676,3,19941222,RAIL,19941006,Octorber 6 1994,Friday,Octorber,1994,199410,Oct1994,6,6,279,10,40,Fall,0,1,0,1,25030,Customer#000025030,CyUWJnjO,INDIA    1,INDIA,ASIA,18-755-798-4602,BUILDING,159,Supplier#000000159,vLyaxWwG,EGYPT    0,EGYPT,MIDDLE EAST,14-888-668-2668,86608,white pink,MFGR#3,MFGR#34,MFGR#3418,bisque,LARGE POLISHED NICKEL,39,SM JAR
5717924,4,1780,126746,685,19960221,1URGENT,0,15,2659110,17399737,6,2499563,106364,3,19960507,SHIP,19960221,February 21 1996,Thursday,February,1996,199602,Feb1996,5,21,52,2,8,Winter,0,1,0,1,1780,Customer#000001780,2iMcL6JSx,PERU     0,PERU,AMERICA,27-919-865-1420,FURNITURE,685,Supplier#000000685,iKC2nf,JAPAN    2,JAPAN,ASIA,22-269-224-9902,126746,chartreuse royal,MFGR#4,MFGR#41,MFGR#414,azure,STANDARD ANODIZED NICKEL,15,JUMBO CASE
1169542,1,4364,145714,1791,19921104,5LOW,0,21,3695391,24221665,5,3510621,105582,1,19921207,REG AIR,19921104,November 4 1992,Thursday,November,1992,199211,Nov1992,5,4,309,11,45,Christmas,0,1,0,1,4364,Customer#000004364,ztxxqK8nqp5BUMpWv,b,U3,KENYA    2,KENYA,AFRICA,1791,Supplier#000001791,7u9IDMj3iDOZZysX0w9Cbwp,UNITED KI9,UNITED KINGDOM,EUROPE,33-937-127-3890,145714,blanched gainsboro,MFGR#2,MFGR#22,MFGR#221,peru,PROMO ANODIZED COPPER,49,WRAP JAR
108933,6,22541,39523,524,19980331,5LOW,0,3,438756,19618764,1,434368,87751,5,19980524,RAIL,19980331,March 31 1998,Wednesday,March,1998,199803,Mar1998,4,31,90,3,13,Winter,0,0,0,1,22541,Customer#000022541,iUeuCXRApPnQ1,MOZAMBIQU7,MOZAMBIQUE,AFRICA,26-657-794-5838,AUTOMOBILE,524,Supplier#000000524,A72dOBJl,JORDAN   7,JORDAN,MIDDLE EAST,23-844-888-9800,39523,linen indian,MFGR#3,MFGR#33,MFGR#3327,peru,PROMO PLATED COPPER,1,SM BOX
